,video game,date,score,review,rating
1213,forspoken,25-Jan-23,0,This doesn't look like it required an RTX 3070 max at 1440 30fps . And for ultra 4k they want you to use a 4080 16 and 32gb ram .,Negative
1214,forspoken,25-Jan-23,0,"Go install UE5 and run their free tech demos and you will have a funner time than this game. When people say this game is cringe, they mean it 100%. Your ears will be bleeding from listening to this corporate teen soap opera. Is Square Enix insane?",Negative
1215,forspoken,25-Jan-23,1,"This game has the mechanics of an old assassin creed. The number of existing open worlds superior to it is impressive, but above all it completely sucks when compared to gosht of tsushima, witcher 3, horizon 1 and 2 (which I personally find average though), skyrim, Elden Ring, ...It's not an AAA at all, it's expensive for such a bad and boring game. On PC it's even worst due to the lake of optimization.",Negative
1216,daydream-forgotten-sorrow,26-Jun-23,10,"A very sweet and touching story with a revealing meaning in the ending, which is given to the players bit by bit throughout the game. At some points, the game managed to touch my soul. I recommend",Positive
1217,daydream-forgotten-sorrow,26-Jun-23,10,This puzzle platformer deserves much more recognition as it stands among the best in its genre. The combination of its captivating story and stunning visuals creates an exceptional gaming experience.,Positive
1218,daydream-forgotten-sorrow,26-Jun-23,10,what a story mark... i love to the moon and daydream is something like to the moon. story touched me like it was in my childhood.,Positive
1219,daydream-forgotten-sorrow,26-Jun-23,10,"I especially came here to set the high score for this gem :( This piece of art is deep and outstanding. What's the difference betweeen life and death? Pepsi.",Positive
1220,daydream-forgotten-sorrow,26-Jun-23,9,"Little Nightmares, while a beloved gem in its own right, stands distinct from this particular game that I speak of. It appears that this misunderstood masterpiece veers into a realm of enigmatic storytelling and heightened drama, captivating its audience in unexpected ways. I wholeheartedly endorse and recommend this experience, as its unique essence is sure to leave a lasting impression on those willing to embrace its intricacies.",Positive
1221,daydream-forgotten-sorrow,26-Jun-23,10,I cried like a snitch. A deep emotional story of a man who tries to accept life's tragedy...,Positive
1222,daydream-forgotten-sorrow,22-Jun-23,8,"I really liked the characters, such a beautiful game! Some puzzles were not obvious to me, but music and art are outstanding, so 8 is my final score",Positive
1223,daydream-forgotten-sorrow,20-Jun-23,10,"I have recently played the game This game is from the best games i have played from along yearsi enjoyed everything in the game i really admire everybody to play this game and give it a try ( the game is beautiful )The graphic in the game is really amazing!!The story is actually really making you like you are in the storyThe puzzles is really good that make you really need to think perfectly to solve the puzzleThe controls is really good for an story gameand the characters is really good and helpful (And the players that say the game is bad he is just don't know how to play it)I want to thank the to that made the game",Positive
1224,ravenlok,27-Jun-23,10,aşık oldum galiba tadında ve zirvede bu derecede bırakması kanadalı ekibi takipte olacağım:),Positive
1225,ravenlok,23-May-23,0,Can't change keyboard binds. this is unacceptable in this time and age. There is no excuse for the lack of complete key rebinding otpion.,Negative
1226,ravenlok,10-May-23,10,"I am really enjoying this game and trying to get the most out of this experience! The art and the soundtracks are beautiful, and the theme and gameplay are enjoyable. Great job by the team!",Positive
1227,ravenlok,8-May-23,0,"When I heard this was an Xbox console exclusive for Game Pass I was not surprised. More of the same shovelware for thie service.This game feels like a cringe developer self insert  passion projects . Gameplay is either walking around talking to boring cringy npcs or mindlessly button massing. Combat is a fail , xtra skills are pointless, just mash x. More game pass fodder, more wasted money that could go to a game the majority of xbox gamers would actually play.",Negative
1228,ravenlok,7-May-23,10,El juego me encantó. Tiene un estilo artístico y jugabilidad impresionantes para ser un estudio indie. Lo único malo es que se momento está solo en inglés. La gente que lo puntúa con nota baja no tienen la puta idea de nada o son le botas de los AAA. Pero este juego es una joya ,Positive
